Province_State,Country,Last_Update,Confirmed,Deaths,Recovered,Province_State,Lat,Lon
"Lebanon, Pennsylvania",US,2020-07-31,1562,54,0,"Lebanon, Pennsylvania",40.36680311,-76.45651841
"Lee, Alabama",US,2020-07-31,2386,40,0,"Lee, Alabama",32.60154883,-85.35132246
"Lee, Arkansas",US,2020-07-31,879,6,0,"Lee, Arkansas",34.78498904,-90.78383866
"Lee, Florida",US,2020-07-31,15137,286,0,"Lee, Florida",26.58410348,-81.88399313
"Lee, Georgia",US,2020-07-31,496,22,0,"Lee, Georgia",31.779330600000005,-84.14324253
"Lee, Illinois",US,2020-07-31,136,2,0,"Lee, Illinois",41.74583951,-89.29977132
"Lee, Iowa",US,2020-07-31,87,2,0,"Lee, Iowa",40.64181461,-91.48183025
"Lee, Kentucky",US,2020-07-31,3,0,0,"Lee, Kentucky",37.59645942,-83.71513901
"Lee, Mississippi",US,2020-07-31,1115,28,0,"Lee, Mississippi",34.291877500000005,-88.68149954
"Lee, North Carolina",US,2020-07-31,1124,9,0,"Lee, North Carolina",35.47623147,-79.17569362
"Lee, South Carolina",US,2020-07-31,485,26,0,"Lee, South Carolina",34.16393091,-80.25690731
"Lee, Texas",US,2020-07-31,148,8,0,"Lee, Texas",30.31120597,-96.97045773
"Lee, Virginia",US,2020-07-31,86,0,0,"Lee, Virginia",36.70586667,-83.12606515
"Leelanau, Michigan",US,2020-07-31,62,0,0,"Leelanau, Michigan",44.94430054,-85.80150326
"Leflore, Mississippi",US,2020-07-31,791,59,0,"Leflore, Mississippi",33.55545125,-90.29900733
"Lehigh, Pennsylvania",US,2020-07-31,4795,335,0,"Lehigh, Pennsylvania",40.6154815,-75.59435245
"Lemhi, Idaho",US,2020-07-31,11,0,0,"Lemhi, Idaho",44.9438088,-113.9309747
"Lenawee, Michigan",US,2020-07-31,387,12,0,"Lenawee, Michigan",41.89475156,-84.06603727
"Lenoir, North Carolina",US,2020-07-31,511,12,0,"Lenoir, North Carolina",35.24032589999999,-77.64245615
"Leon, Florida",US,2020-07-31,4102,14,0,"Leon, Florida",30.45955727,-84.27491114
"Leon, Texas",US,2020-07-31,137,1,0,"Leon, Texas",31.29872538,-95.9936328
"Leslie, Kentucky",US,2020-07-31,23,0,0,"Leslie, Kentucky",37.09246661,-83.37999606
"Letcher, Kentucky",US,2020-07-31,45,0,0,"Letcher, Kentucky",37.12306748,-82.85346474
"Levy, Florida",US,2020-07-31,546,3,0,"Levy, Florida",29.31829741,-82.74007147
"Lewis, Kentucky",US,2020-07-31,31,0,0,"Lewis, Kentucky",38.53184419,-83.37735618
"Lewis, Missouri",US,2020-07-31,26,1,0,"Lewis, Missouri",40.09673161,-91.72070156
"Lewis, New York",US,2020-07-31,34,0,0,"Lewis, New York",43.7844157,-75.44903992
"Lewis, Tennessee",US,2020-07-31,41,1,0,"Lewis, Tennessee",35.52853208,-87.49022694
"Lewis, Washington",US,2020-07-31,166,3,0,"Lewis, Washington",46.57756476,-122.3925769
"Lewis, West Virginia",US,2020-07-31,25,2,0,"Lewis, West Virginia",38.9947249,-80.49988181
"Lewis and Clark, Montana",US,2020-07-31,119,1,0,"Lewis and Clark, Montana",47.12610041,-112.394698
"Lexington, South Carolina",US,2020-07-31,4488,97,0,"Lexington, South Carolina",33.89665987,-81.27146426
"Lexington, Virginia",US,2020-07-31,28,0,0,"Lexington, Virginia",37.78258621,-79.44262866
"Liberty, Florida",US,2020-07-31,356,2,0,"Liberty, Florida",30.23766008,-84.8829258
"Liberty, Georgia",US,2020-07-31,562,2,0,"Liberty, Georgia",31.82588896,-81.49251135
"Liberty, Montana",US,2020-07-31,1,0,0,"Liberty, Montana",48.56084317,-111.024307
"Liberty, Texas",US,2020-07-31,815,24,0,"Liberty, Texas",30.15152688,-94.81205615
"Licking, Ohio",US,2020-07-31,1059,31,0,"Licking, Ohio",40.09136236,-82.48185785
"Limestone, Alabama",US,2020-07-31,1117,11,0,"Limestone, Alabama",34.81185586,-86.98310072
"Limestone, Texas",US,2020-07-31,169,3,0,"Limestone, Texas",31.5454767,-96.58095444
"Lincoln, Arkansas",US,2020-07-31,1161,11,0,"Lincoln, Arkansas",33.95317155,-91.74002806
"Lincoln, Colorado",US,2020-07-31,6,0,0,"Lincoln, Colorado",38.98749519,-103.51366490000001
"Lincoln, Georgia",US,2020-07-31,117,4,0,"Lincoln, Georgia",33.79201475,-82.45024131
"Lincoln, Idaho",US,2020-07-31,50,0,0,"Lincoln, Idaho",43.0012336,-114.1358773
"Lincoln, Kansas",US,2020-07-31,6,0,0,"Lincoln, Kansas",39.04549684,-98.20756994
"Lincoln, Kentucky",US,2020-07-31,92,1,0,"Lincoln, Kentucky",37.45475628,-84.6565327
"Lincoln, Louisiana",US,2020-07-31,672,23,0,"Lincoln, Louisiana",32.6003154,-92.66597409999999
"Lincoln, Maine",US,2020-07-31,33,1,0,"Lincoln, Maine",44.05996956,-69.54227124
"Lincoln, Minnesota",US,2020-07-31,53,0,0,"Lincoln, Minnesota",44.41311883,-96.26688165
"Lincoln, Mississippi",US,2020-07-31,716,38,0,"Lincoln, Mississippi",31.53288662,-90.45391915
"Lincoln, Missouri",US,2020-07-31,272,1,0,"Lincoln, Missouri",39.05345619,-90.95588181
"Lincoln, Montana",US,2020-07-31,60,2,0,"Lincoln, Montana",48.54265777,-115.4046155
"Lincoln, Nebraska",US,2020-07-31,88,2,0,"Lincoln, Nebraska",41.04658298,-100.7475374
"Lincoln, Nevada",US,2020-07-31,3,0,0,"Lincoln, Nevada",37.64268459,-114.8790388
"Lincoln, New Mexico",US,2020-07-31,91,1,0,"Lincoln, New Mexico",33.74526079,-105.4586166
"Lincoln, North Carolina",US,2020-07-31,710,2,0,"Lincoln, North Carolina",35.48508185,-81.21740317
"Lincoln, Oklahoma",US,2020-07-31,112,2,0,"Lincoln, Oklahoma",35.70270942,-96.8812462
"Lincoln, Oregon",US,2020-07-31,385,8,0,"Lincoln, Oregon",44.64252874,-123.869912
"Lincoln, South Dakota",US,2020-07-31,523,2,0,"Lincoln, South Dakota",43.27841182,-96.7203905
"Lincoln, Tennessee",US,2020-07-31,226,1,0,"Lincoln, Tennessee",35.13738622,-86.58910106
"Lincoln, Washington",US,2020-07-31,10,0,0,"Lincoln, Washington",47.57705241,-118.4194388
"Lincoln, West Virginia",US,2020-07-31,55,0,0,"Lincoln, West Virginia",38.172154,-82.07017953
"Lincoln, Wisconsin",US,2020-07-31,60,0,0,"Lincoln, Wisconsin",45.33737523,-89.73411273
"Lincoln, Wyoming",US,2020-07-31,90,0,0,"Lincoln, Wyoming",42.26376367,-110.6563997
"Linn, Iowa",US,2020-07-31,1970,87,0,"Linn, Iowa",42.07923082,-91.59809485
"Linn, Kansas",US,2020-07-31,29,0,0,"Linn, Kansas",38.21267844,-94.84254089
"Linn, Missouri",US,2020-07-31,30,1,0,"Linn, Missouri",39.87001769,-93.10704106
"Linn, Oregon",US,2020-07-31,233,10,0,"Linn, Oregon",44.48899494,-122.5373154
"Lipscomb, Texas",US,2020-07-31,15,0,0,"Lipscomb, Texas",36.27783108,-100.2733151
"Litchfield, Connecticut",US,2020-07-31,1599,138,0,"Litchfield, Connecticut",41.7937534,-73.2451475
"Little River, Arkansas",US,2020-07-31,145,1,0,"Little River, Arkansas",33.70375665,-94.23468591
"Live Oak, Texas",US,2020-07-31,207,1,0,"Live Oak, Texas",28.35101362,-98.1246786
"Livingston, Illinois",US,2020-07-31,83,2,0,"Livingston, Illinois",40.89188292,-88.55784752
"Livingston, Kentucky",US,2020-07-31,32,1,0,"Livingston, Kentucky",37.21137452,-88.34797529
"Livingston, Louisiana",US,2020-07-31,2521,48,0,"Livingston, Louisiana",30.44143993,-90.73061664
"Livingston, Michigan",US,2020-07-31,745,28,0,"Livingston, Michigan",42.60302282,-83.91297209
"Livingston, Missouri",US,2020-07-31,47,0,0,"Livingston, Missouri",39.78110272,-93.54645978
"Livingston, New York",US,2020-07-31,164,8,0,"Livingston, New York",42.72596275,-77.77966158
"Llano, Texas",US,2020-07-31,85,0,0,"Llano, Texas",30.70645047,-98.68475262
"Logan, Arkansas",US,2020-07-31,134,0,0,"Logan, Arkansas",35.21413234,-93.71951016
"Logan, Colorado",US,2020-07-31,647,5,0,"Logan, Colorado",40.7249637,-103.110817
"Logan, Illinois",US,2020-07-31,74,0,0,"Logan, Illinois",40.12581572,-89.36638784
"Logan, Kansas",US,2020-07-31,2,0,0,"Logan, Kansas",38.91735806,-101.148475
"Logan, Kentucky",US,2020-07-31,297,22,0,"Logan, Kentucky",36.85949479,-86.877635
"Logan, Nebraska",US,2020-07-31,0,0,0,"Logan, Nebraska",41.56650314,-100.4817851
"Logan, North Dakota",US,2020-07-31,3,0,0,"Logan, North Dakota",46.45729487,-99.47719806
"Logan, Ohio",US,2020-07-31,109,1,0,"Logan, Ohio",40.38996525,-83.76784341
"Logan, Oklahoma",US,2020-07-31,164,1,0,"Logan, Oklahoma",35.91899576,-97.44352845
"Logan, West Virginia",US,2020-07-31,108,1,0,"Logan, West Virginia",37.8299889,-81.93528571
"Loiza, Puerto Rico",US,2020-07-31,76,0,0,"Loiza, Puerto Rico",18.425688,-65.89943000000001
"Long, Georgia",US,2020-07-31,111,1,0,"Long, Georgia",31.75218791,-81.74952375
"Lonoke, Arkansas",US,2020-07-31,393,2,0,"Lonoke, Arkansas",34.75392199,-91.88742357
"Lorain, Ohio",US,2020-07-31,1563,75,0,"Lorain, Ohio",41.29553751,-82.15083537
"Los Alamos, New Mexico",US,2020-07-31,18,0,0,"Los Alamos, New Mexico",35.86631386,-106.3134985
"Los Angeles, California",US,2020-07-31,186036,4559,0,"Los Angeles, California",34.30828379,-118.2282411
"Loudon, Tennessee",US,2020-07-31,590,3,0,"Loudon, Tennessee",35.73939663,-84.31145275
"Loudoun, Virginia",US,2020-07-31,4985,109,0,"Loudoun, Virginia",39.08990083,-77.63481877
"Louisa, Iowa",US,2020-07-31,377,14,0,"Louisa, Iowa",41.21842119,-91.26102611
"Louisa, Virginia",US,2020-07-31,165,2,0,"Louisa, Virginia",37.97850256,-77.96274807
"Loup, Nebraska",US,2020-07-31,0,0,0,"Loup, Nebraska",41.91371961,-99.45440415
"Love, Oklahoma",US,2020-07-31,64,0,0,"Love, Oklahoma",33.95273467,-97.23906784
"Lowndes, Alabama",US,2020-07-31,547,24,0,"Lowndes, Alabama",32.1597283,-86.65158371
"Lowndes, Georgia",US,2020-07-31,2825,26,0,"Lowndes, Georgia",30.83568832,-83.27056716
"Lowndes, Mississippi",US,2020-07-31,922,26,0,"Lowndes, Mississippi",33.47386518,-88.44191529999998
"Lubbock, Texas",US,2020-07-31,5328,63,0,"Lubbock, Texas",33.61008596,-101.8204789
"Lucas, Iowa",US,2020-07-31,41,4,0,"Lucas, Iowa",41.02958964,-93.32780803
"Lucas, Ohio",US,2020-07-31,4521,313,0,"Lucas, Ohio",41.62101218,-83.65468618
"Luce, Michigan",US,2020-07-31,3,0,0,"Luce, Michigan",46.47227431,-85.54471223
"Lumpkin, Georgia",US,2020-07-31,275,6,0,"Lumpkin, Georgia",34.57286511,-84.00425681
"Luna, New Mexico",US,2020-07-31,220,3,0,"Luna, New Mexico",32.18179341,-107.75088259999998
"Lunenburg, Virginia",US,2020-07-31,54,1,0,"Lunenburg, Virginia",36.94618528,-78.24133319
"Luquillo, Puerto Rico",US,2020-07-31,86,0,0,"Luquillo, Puerto Rico",18.342114000000002,-65.72509699999999
"Luzerne, Pennsylvania",US,2020-07-31,3239,183,0,"Luzerne, Pennsylvania",41.17823008,-75.98447579
"Lycoming, Pennsylvania",US,2020-07-31,314,20,0,"Lycoming, Pennsylvania",41.34310539,-77.06629984
"Lyman, South Dakota",US,2020-07-31,85,2,0,"Lyman, South Dakota",43.89522709,-99.85201878
"Lynchburg, Virginia",US,2020-07-31,396,2,0,"Lynchburg, Virginia",37.40021399,-79.19888138
"Lynn, Texas",US,2020-07-31,63,4,0,"Lynn, Texas",33.17657705,-101.8162849
"Lyon, Iowa",US,2020-07-31,98,0,0,"Lyon, Iowa",43.38107862,-96.20926845
"Lyon, Kansas",US,2020-07-31,640,11,0,"Lyon, Kansas",38.45576156,-96.15275715
"Lyon, Kentucky",US,2020-07-31,29,4,0,"Lyon, Kentucky",37.02080035,-88.07886257
"Lyon, Minnesota",US,2020-07-31,414,3,0,"Lyon, Minnesota",44.41327865,-95.83806103
"Lyon, Nevada",US,2020-07-31,188,3,0,"Lyon, Nevada",39.01777974,-119.1870479
"Mackinac, Michigan",US,2020-07-31,20,0,0,"Mackinac, Michigan",46.07028979,-85.04980537
"Macomb, Michigan",US,2020-07-31,9314,936,0,"Macomb, Michigan",42.69158356,-82.92752801
"Macon, Alabama",US,2020-07-31,298,12,0,"Macon, Alabama",32.38759944,-85.69267724
"Macon, Georgia",US,2020-07-31,170,10,0,"Macon, Georgia",32.35207048,-84.04234127
"Macon, Illinois",US,2020-07-31,424,23,0,"Macon, Illinois",39.86064913,-88.96342505
"Macon, Missouri",US,2020-07-31,47,0,0,"Macon, Missouri",39.83049768,-92.56453089
"Macon, North Carolina",US,2020-07-31,445,2,0,"Macon, North Carolina",35.14867843,-83.41696617
"Macon, Tennessee",US,2020-07-31,803,13,0,"Macon, Tennessee",36.53157855,-86.00778595
"Macoupin, Illinois",US,2020-07-31,123,3,0,"Macoupin, Illinois",39.26119767,-89.92424028
"Madera, California",US,2020-07-31,1886,28,0,"Madera, California",37.21513971,-119.76655890000002
"Madison, Alabama",US,2020-07-31,4658,25,0,"Madison, Alabama",34.76327133,-86.55069633
"Madison, Arkansas",US,2020-07-31,253,1,0,"Madison, Arkansas",36.01038185,-93.72524943
"Madison, Florida",US,2020-07-31,583,7,0,"Madison, Florida",30.44396917,-83.47398594
"Madison, Georgia",US,2020-07-31,304,4,0,"Madison, Georgia",34.12920917,-83.21218732
"Madison, Idaho",US,2020-07-31,131,0,0,"Madison, Idaho",43.78141028,-111.65384740000002
"Madison, Illinois",US,2020-07-31,2047,72,0,"Madison, Illinois",38.83042506,-89.90422563
"Madison, Indiana",US,2020-07-31,789,64,0,"Madison, Indiana",40.16143691,-85.71964711
"Madison, Iowa",US,2020-07-31,93,2,0,"Madison, Iowa",41.33081904,-94.01554631
"Madison, Kentucky",US,2020-07-31,344,1,0,"Madison, Kentucky",37.71659336,-84.27220275
"Madison, Louisiana",US,2020-07-31,536,6,0,"Madison, Louisiana",32.36918118,-91.23973355
"Madison, Mississippi",US,2020-07-31,2211,50,0,"Madison, Mississippi",32.63389156,-90.03513564
"Madison, Missouri",US,2020-07-31,16,0,0,"Madison, Missouri",37.47865134,-90.34671429999999
"Madison, Montana",US,2020-07-31,69,1,0,"Madison, Montana",45.30080065,-111.9173017
"Madison, Nebraska",US,2020-07-31,407,5,0,"Madison, Nebraska",41.91676024,-97.6005481
"Madison, New York",US,2020-07-31,396,17,0,"Madison, New York",42.91653905,-75.67266639
"Madison, North Carolina",US,2020-07-31,36,0,0,"Madison, North Carolina",35.85402722,-82.71346418
"Madison, Ohio",US,2020-07-31,308,9,0,"Madison, Ohio",39.89381073,-83.40178317
"Madison, Tennessee",US,2020-07-31,739,11,0,"Madison, Tennessee",35.61181957,-88.84076036
"Madison, Texas",US,2020-07-31,637,0,0,"Madison, Texas",30.96694679,-95.93003775
"Madison, Virginia",US,2020-07-31,58,1,0,"Madison, Virginia",38.41531222,-78.28220331
"Magoffin, Kentucky",US,2020-07-31,16,0,0,"Magoffin, Kentucky",37.70820545,-83.0657714
"Mahaska, Iowa",US,2020-07-31,133,17,0,"Mahaska, Iowa",41.33521503,-92.64083907
"Mahnomen, Minnesota",US,2020-07-31,20,1,0,"Mahnomen, Minnesota",47.32557075,-95.80921485
"Mahoning, Ohio",US,2020-07-31,2349,249,0,"Mahoning, Ohio",41.01631101,-80.77287029
"Major, Oklahoma",US,2020-07-31,23,1,0,"Major, Oklahoma",36.31149996,-98.53467076
"Malheur, Oregon",US,2020-07-31,634,9,0,"Malheur, Oregon",43.1937027,-117.6227395
"Manassas, Virginia",US,2020-07-31,1596,20,0,"Manassas, Virginia",38.7464321,-77.48509905
"Manassas Park, Virginia",US,2020-07-31,495,7,0,"Manassas Park, Virginia",38.77058531,-77.44399307
"Manatee, Florida",US,2020-07-31,8337,176,0,"Manatee, Florida",27.47196942,-82.31831044
"Manati, Puerto Rico",US,2020-07-31,178,0,0,"Manati, Puerto Rico",18.420473,-66.490461
"Manistee, Michigan",US,2020-07-31,31,0,0,"Manistee, Michigan",44.33352407,-86.05626916
"Manitowoc, Wisconsin",US,2020-07-31,281,1,0,"Manitowoc, Wisconsin",44.11946801,-87.80928853
"Marathon, Wisconsin",US,2020-07-31,532,5,0,"Marathon, Wisconsin",44.89792533,-89.75863384
"Marengo, Alabama",US,2020-07-31,502,14,0,"Marengo, Alabama",32.24767634,-87.78796182
"Maricao, Puerto Rico",US,2020-07-31,40,0,0,"Maricao, Puerto Rico",18.171795,-66.942126
"Maricopa, Arizona",US,2020-07-31,114852,2011,0,"Maricopa, Arizona",33.34835867,-112.4918154
"Maries, Missouri",US,2020-07-31,11,0,0,"Maries, Missouri",38.16193985,-91.92249662
"Marin, California",US,2020-07-31,4934,64,0,"Marin, California",38.07122463,-122.7210631
"Marinette, Wisconsin",US,2020-07-31,272,3,0,"Marinette, Wisconsin",45.38553432,-88.03324599999998
"Marion, Alabama",US,2020-07-31,510,24,0,"Marion, Alabama",34.13697363,-87.88704173
"Marion, Arkansas",US,2020-07-31,22,0,0,"Marion, Arkansas",36.26844485,-92.68451899
"Marion, Florida",US,2020-07-31,4682,56,0,"Marion, Florida",29.21227113,-82.05803627
"Marion, Georgia",US,2020-07-31,131,4,0,"Marion, Georgia",32.3483402,-84.52733571
"Marion, Illinois",US,2020-07-31,125,0,0,"Marion, Illinois",38.64963204,-88.91899208
"Marion, Indiana",US,2020-07-31,14270,717,0,"Marion, Indiana",39.78163624,-86.13826325
"Marion, Iowa",US,2020-07-31,142,0,0,"Marion, Iowa",41.33445101,-93.09934783
"Marion, Kansas",US,2020-07-31,48,1,0,"Marion, Kansas",38.35855394,-97.0985251
"Marion, Kentucky",US,2020-07-31,97,0,0,"Marion, Kentucky",37.55218078,-85.26898542
"Marion, Mississippi",US,2020-07-31,569,16,0,"Marion, Mississippi",31.23132643,-89.8209217
"Marion, Missouri",US,2020-07-31,127,1,0,"Marion, Missouri",39.80601912,-91.62203062
"Marion, Ohio",US,2020-07-31,2855,42,0,"Marion, Ohio",40.58610662,-83.15736305
"Marion, Oregon",US,2020-07-31,2533,67,0,"Marion, Oregon",44.90287942,-122.5815117
"Marion, South Carolina",US,2020-07-31,498,12,0,"Marion, South Carolina",34.07859748,-79.36400756
"Marion, Tennessee",US,2020-07-31,190,4,0,"Marion, Tennessee",35.12997174,-85.62265895
"Marion, Texas",US,2020-07-31,122,7,0,"Marion, Texas",32.79868409,-94.3566123
"Marion, West Virginia",US,2020-07-31,169,2,0,"Marion, West Virginia",39.50984542,-80.24244659
"Mariposa, California",US,2020-07-31,53,2,0,"Mariposa, California",37.57978556,-119.9073334
"Marlboro, South Carolina",US,2020-07-31,409,4,0,"Marlboro, South Carolina",34.59905577,-79.67561152
"Marquette, Michigan",US,2020-07-31,122,11,0,"Marquette, Michigan",46.4338914,-87.64043701
"Marquette, Wisconsin",US,2020-07-31,67,1,0,"Marquette, Wisconsin",43.81911946,-89.40073763
"Marshall, Alabama",US,2020-07-31,2795,28,0,"Marshall, Alabama",34.36975964,-86.30486727
"Marshall, Illinois",US,2020-07-31,18,0,0,"Marshall, Illinois",41.0327901,-89.34510444
"Marshall, Indiana",US,2020-07-31,722,21,0,"Marshall, Indiana",41.32467367,-86.26185087
"Marshall, Iowa",US,2020-07-31,1364,24,0,"Marshall, Iowa",42.03586837,-92.99908190000001
"Marshall, Kansas",US,2020-07-31,9,0,0,"Marshall, Kansas",39.78359669,-96.52278974
"Marshall, Kentucky",US,2020-07-31,115,2,0,"Marshall, Kentucky",36.88007070000001,-88.32803576
"Marshall, Minnesota",US,2020-07-31,27,0,0,"Marshall, Minnesota",48.35825983,-96.37017407
"Marshall, Mississippi",US,2020-07-31,526,8,0,"Marshall, Mississippi",34.76216286,-89.50299462
"Marshall, Oklahoma",US,2020-07-31,83,0,0,"Marshall, Oklahoma",34.02311222,-96.76855464
"Marshall, South Dakota",US,2020-07-31,8,0,0,"Marshall, South Dakota",45.75870838,-97.59855639
"Marshall, Tennessee",US,2020-07-31,242,2,0,"Marshall, Tennessee",35.45798777,-86.76420988
"Marshall, West Virginia",US,2020-07-31,118,0,0,"Marshall, West Virginia",39.86064362,-80.66591062
"Martin, Florida",US,2020-07-31,3561,73,0,"Martin, Florida",27.0772071,-80.43109784
"Martin, Indiana",US,2020-07-31,42,0,0,"Martin, Indiana",38.7099921,-86.80373186
"Martin, Kentucky",US,2020-07-31,29,0,0,"Martin, Kentucky",37.79990579,-82.51247478
"Martin, Minnesota",US,2020-07-31,198,5,0,"Martin, Minnesota",43.67429718,-94.55099908
"Martin, North Carolina",US,2020-07-31,235,6,0,"Martin, North Carolina",35.84326734,-77.10860251
"Martin, Texas",US,2020-07-31,44,2,0,"Martin, Texas",32.30600051,-101.9513518
"Martinsville, Virginia",US,2020-07-31,159,3,0,"Martinsville, Virginia",36.68212094,-79.86352771
"Mason, Illinois",US,2020-07-31,42,0,0,"Mason, Illinois",40.23917274,-89.91824452
"Mason, Kentucky",US,2020-07-31,48,1,0,"Mason, Kentucky",38.59471935,-83.82151043
"Mason, Michigan",US,2020-07-31,94,0,0,"Mason, Michigan",43.99509218,-86.24988902
"Mason, Texas",US,2020-07-31,39,0,0,"Mason, Texas",30.71780434,-99.22629416
"Mason, Washington",US,2020-07-31,145,1,0,"Mason, Washington",47.35007586,-123.1863685
"Mason, West Virginia",US,2020-07-31,45,1,0,"Mason, West Virginia",38.77071799,-82.02524219
"Massac, Illinois",US,2020-07-31,33,0,0,"Massac, Illinois",37.22078441,-88.71036614
"Matagorda, Texas",US,2020-07-31,644,20,0,"Matagorda, Texas",28.81955746,-96.01230294
"Matanuska-Susitna, Alaska",US,2020-07-31,259,2,0,"Matanuska-Susitna, Alaska",62.31305045,-149.5741743
"Mathews, Virginia",US,2020-07-31,12,0,0,"Mathews, Virginia",37.44164146,-76.34098896
"Maui, Hawaii",US,2020-07-31,167,6,0,"Maui, Hawaii",20.86399628,-156.56890969999995
"Maunabo, Puerto Rico",US,2020-07-31,49,0,0,"Maunabo, Puerto Rico",18.017889,-65.922235
"Maury, Tennessee",US,2020-07-31,971,5,0,"Maury, Tennessee",35.6187413,-87.07462444
"Maverick, Texas",US,2020-07-31,1852,36,0,"Maverick, Texas",28.7429195,-100.3157686
"Mayaguez, Puerto Rico",US,2020-07-31,414,0,0,"Mayaguez, Puerto Rico",18.2013,-67.1452
"Mayes, Oklahoma",US,2020-07-31,270,6,0,"Mayes, Oklahoma",36.30179091,-95.23175116
"McClain, Oklahoma",US,2020-07-31,379,4,0,"McClain, Oklahoma",35.01123903,-97.44572302
"McCone, Montana",US,2020-07-31,1,0,0,"McCone, Montana",47.64469406,-105.79449939999999
"McCook, South Dakota",US,2020-07-31,24,1,0,"McCook, South Dakota",43.6742571,-97.36863144
"McCormick, South Carolina",US,2020-07-31,100,2,0,"McCormick, South Carolina",33.90161443,-82.30794338
"McCracken, Kentucky",US,2020-07-31,313,4,0,"McCracken, Kentucky",37.05350953,-88.70445755
"McCreary, Kentucky",US,2020-07-31,28,0,0,"McCreary, Kentucky",36.73874143,-84.48102924
"McCulloch, Texas",US,2020-07-31,35,1,0,"McCulloch, Texas",31.1925468,-99.34682807
"McCurtain, Oklahoma",US,2020-07-31,814,25,0,"McCurtain, Oklahoma",34.11664328,-94.77222373
"McDonald, Missouri",US,2020-07-31,916,7,0,"McDonald, Missouri",36.62869595,-94.34867205
"McDonough, Illinois",US,2020-07-31,123,15,0,"McDonough, Illinois",40.45674722,-90.67775541
"McDowell, North Carolina",US,2020-07-31,539,8,0,"McDowell, North Carolina",35.67736232,-82.0482425
"McDowell, West Virginia",US,2020-07-31,20,0,0,"McDowell, West Virginia",37.38002939,-81.65083669
"McDuffie, Georgia",US,2020-07-31,272,9,0,"McDuffie, Georgia",33.47851918,-82.48252774
"McHenry, Illinois",US,2020-07-31,2824,112,0,"McHenry, Illinois",42.32451172,-88.45248227
"McHenry, North Dakota",US,2020-07-31,14,1,0,"McHenry, North Dakota",48.23104458,-100.6324822
"McIntosh, Georgia",US,2020-07-31,141,2,0,"McIntosh, Georgia",31.49683595,-81.40163426
"McIntosh, North Dakota",US,2020-07-31,16,1,0,"McIntosh, North Dakota",46.11182017,-99.44145858
"McIntosh, Oklahoma",US,2020-07-31,141,1,0,"McIntosh, Oklahoma",35.37235506,-95.66599306
"McKean, Pennsylvania",US,2020-07-31,26,1,0,"McKean, Pennsylvania",41.80938602,-78.56478358
"McKenzie, North Dakota",US,2020-07-31,73,1,0,"McKenzie, North Dakota",47.74133370000001,-103.395905
"McKinley, New Mexico",US,2020-07-31,3977,219,0,"McKinley, New Mexico",35.58007720000001,-108.262245
"McLean, Illinois",US,2020-07-31,520,15,0,"McLean, Illinois",40.48996987,-88.84621113
"McLean, Kentucky",US,2020-07-31,38,1,0,"McLean, Kentucky",37.5301951,-87.26803443
"McLean, North Dakota",US,2020-07-31,30,0,0,"McLean, North Dakota",47.60766714,-101.3182418
"McLennan, Texas",US,2020-07-31,4192,39,0,"McLennan, Texas",31.55255453,-97.20217694
"McLeod, Minnesota",US,2020-07-31,121,0,0,"McLeod, Minnesota",44.82367677,-94.27287017
"McMinn, Tennessee",US,2020-07-31,452,20,0,"McMinn, Tennessee",35.42812616,-84.61520715
"McMullen, Texas",US,2020-07-31,7,0,0,"McMullen, Texas",28.35251708,-98.56769164
"McNairy, Tennessee",US,2020-07-31,283,5,0,"McNairy, Tennessee",35.17468549,-88.5647812
"McPherson, Kansas",US,2020-07-31,124,1,0,"McPherson, Kansas",38.39184858,-97.64769869
"McPherson, Nebraska",US,2020-07-31,4,0,0,"McPherson, Nebraska",41.56797682,-101.0599362
"McPherson, South Dakota",US,2020-07-31,6,0,0,"McPherson, South Dakota",45.76626028,-99.22118798
"Meade, Kansas",US,2020-07-31,36,0,0,"Meade, Kansas",37.23859987,-100.364831
"Meade, Kentucky",US,2020-07-31,78,2,0,"Meade, Kentucky",37.96163597,-86.21028219
"Meade, South Dakota",US,2020-07-31,69,1,0,"Meade, South Dakota",44.56676791,-102.7162741
"Meagher, Montana",US,2020-07-31,4,0,0,"Meagher, Montana",46.59907074,-110.8898557
"Mecklenburg, North Carolina",US,2020-07-31,20261,195,0,"Mecklenburg, North Carolina",35.24469268,-80.8317671
"Mecklenburg, Virginia",US,2020-07-31,303,31,0,"Mecklenburg, Virginia",36.67882005,-78.36131056
"Mecosta, Michigan",US,2020-07-31,55,2,0,"Mecosta, Michigan",43.64064262,-85.32463223
"Medina, Ohio",US,2020-07-31,795,33,0,"Medina, Ohio",41.11770589,-81.89986209999998
"Medina, Texas",US,2020-07-31,582,20,0,"Medina, Texas",29.3557301,-99.11030298
"Meeker, Minnesota",US,2020-07-31,83,2,0,"Meeker, Minnesota",45.12328869,-94.52839455
"Meigs, Ohio",US,2020-07-31,23,0,0,"Meigs, Ohio",39.09224872,-82.0305041
"Meigs, Tennessee",US,2020-07-31,87,0,0,"Meigs, Tennessee",35.51558739,-84.81482914
"Mellette, South Dakota",US,2020-07-31,24,0,0,"Mellette, South Dakota",43.58078848,-100.7563186
"Menard, Illinois",US,2020-07-31,43,0,0,"Menard, Illinois",40.02742725,-89.80246001
"Menard, Texas",US,2020-07-31,16,0,0,"Menard, Texas",30.88990665,-99.8204794
